ItemType,Domain,CreatedAt,ItemID,Recommendable,URL,Title,category,text,keywords,categories
Document,418,07/02/2016 08:01,258921695,TRUE,http://www.ksta.de/koeln/koelner-karneval-die-sperrungen-an-rosenmontag-sote 15187530 33735964.html,Darauf müssen sich Kölner an Rosenmontag einstellen,2875514,Die Städte Mainz und Münster haben ihre Rosenmontagszüge wegen Sturm abgesagt. Unter erheblichen Sicherheitseinschränkungen wird der Kölner Rosenmontagszug dagegen stattfinden. Große Teile der Innenstadt müssen gesperrt werden. Ein Überblick,,0#2875514#31
Document,418,08/02/2016 02:08,259024180,TRUE,http://www.ksta.de/karneval-in-koeln/alle-bilder-von-den-koelner-veedelszuege-sote 20678398 33742014.html,Alle Bilder von den Kölner Veedelszügen 2016,17094050,Im eigenen Veedel auf der Straße stehen  Kamelle fangen und das Kostüm den Nachbarn und Freunden präsentieren: Bei überwiegend stabilem Wetter zogen die Veedelszüge am Karnevalssonntag durch die Kölner Stadtteile.,,0#33#17094050
Document,418,08/02/2016 03:10,259037521,TRUE,http://www.ksta.de/newsticker/schlaegereien-vor-start-des-koelner-rosenmontagszugs 15189532 33742926 view asTicker.html,Schlägereien vor Start des Kölner Rosenmontagszugs,2879457,Vor Beginn des Kölner Rosenmontagszugs haben mehrere nächtliche Schlägereien die Polizei in Atem gehalten. Zwei Beamte seien verletzt worden  teilte die Behörde am Montag mit. In der Innenstadt sei es im Laufe der Nacht zudem «zu einer Vielzahl von karnev,12150-0#18594-1#83980-6#769294-6#55918-2#26423-0#1852445-9#61544-3#31964324-4#17304-1#2033295-2#70079-7#2166781-1#4717-2#2559273-1#349096-9#336787-2#8997-3#4748026-1#304867-1#81004-2#1251315-6#2433988-1#81483-7,0#2879457#42
Document,418,08/02/2016 03:12,259071275,TRUE,http://www.ksta.de/kultur/-autor-und-fernsehmoderator-roger-sote 15189520 33745384.html,Roger Willemsen - der selbstbewusste Schüchterne,2880191,Er war ein Intellektueller  der sich in die Wirklichkeit stürzte: Am Sonntag starb Roger Willemsen an den Folgen einer Krebserkrankung. Der intellektuelle TV-Moderator und Erfolgsautor wurde 60 Jahre alt. Ein Nachruf,1169-1#6931250-3#37036-1#2976-1#78420-6#2425410-2#306310-1#2166650-1#11865-1#49118-1#665903-2#13553-1#33672520-2#463764-2#482538-10#49794-8#82618-2#1501044-7#24-2#33665-2#224971-3#100514-3#35343-2#44570-3#66588-4,0#16#2880191
Document,418,08/02/2016 03:12,259046852,TRUE,http://www.ksta.de/kultur/--autor-und-fernsehmoderator-sote 15189520 33743412.html,Roger Willemsen im Alter von 60 Jahren gestorben,2880191,Roger Willemsen ist tot. Der Bestsellerautor und frühere Fernsehmoderator starb an den Folgen einer Krebserkrankung. Er wurde 60 Jahre alt.,,0#16#2880191
Document,418,08/02/2016 03:12,259036478,TRUE,http://www.ksta.de/kultur/-autor-und-fernsehmoderator-roger-sote 15189520 33742858.html,Roger Willemsen im Alter von 60 Jahren gestorben,2880191,Roger Willemsen ist tot. Der Bestsellerautor und frühere Fernsehmoderator starb an den Folgen einer Krebserkrankung. Er wurde 60 Jahre alt.,,0#16#2880191
Document,418,08/02/2016 04:39,259057242,TRUE,http://www.ksta.de/koeln/sote-was-gino-trovatello-zum-angriff-sagt 15187530 33743748.html,„Was meiner Tochter passiert ist  kann jeder Frau passieren“,2875514,Nach dem brutalen Angriff auf seine Tochter und der folgenden Hetze von Pro-NRW-Chef Dominik Roeseler hat sich jetzt Bläck-Fööss-Musiker Gino Trovatello zu Wort gemeldet.,,0#2875514#31
Document,418,08/02/2016 06:06,259066100,TRUE,http://www.ksta.de/karneval-im-kreis-euskirchen/karnevalszug-in-hellenthal-2016 25867730 33745388.html,Karnevalszug in Hellenthal 2016,0,,,0#119
Document,418,08/02/2016 06:25,258962202,TRUE,http://www.ksta.de/porz/jugendliche-fahren-pkw-sote-in-hauswand-sote 15187570 33738476.html,Jugendliche durchbrechen mit Pkw Hauswand in Köln-Porz,2879899,Im Loorweg in Porz-Langel sind zwei alkoholisierte 18-Jährige mit einem Familienkombi in eine Hauswand gefahren und in der Küche zum Stehen gekommen. Eine Person wurde verletzt.,,0#117#2879899
Document,418,08/02/2016 06:31,259068486,TRUE,http://www.ksta.de/pulheim/bilanz-der-polizei-im-rhein-erft-kreis-schlaegerei-zwischen-security-und-gaesten-in-pulheim 15189190 33745608.html,Schlägerei zwischen Security und Gästen in Pulheim,2879729,Bis zum Montagabend sind kaum Zwischenfälle bei der Polizei gemeldet worden. Jedoch Überschattet eine Schlägerei in Pulheim die positive Bilanz der Einsatzkräfte.,2359818-2#18559101-8#39727-2#192451-2#769294-6#36073815-6#4318-12#6247745-6#17304-1#16911-0#26423-0#269804-2#17527-0#2296637-2#6002-2#35-1#16343056-1#35434854-3#9736-1#103701-1,0#85#2879729
Document,418,08/02/2016 06:47,259071623,TRUE,http://www.ksta.de/newsticker/containerriese-soll-in-der-nacht-freigeschleppt-werden 15189532 33745884 view asTicker.html,Containerriese soll in der Nacht freigeschleppt werden,2879457,Zwölf Schlepper mit zusammen mehr als 1000 Tonnen Zugkraft sollen den im Elbschlick bei Stade festsitzenden Containerriesen «CSCL Indian Ocean» in der Nacht freischleppen. Der Versuch könne mehrere Stunden dauern  teilte das Havariekommando mit. In dieser,628164-4#2351274-5#2232517-8#160684-2#176190-2#43397-3#2180536-5#15638-3#39662-2#35991-1#147061-3#22133-2#738854-11#30759-2#1485-2#368043-4#100695-2#72347-2#1099325-4#4911-2,0#2879457#42
Document,418,08/02/2016 07:23,259075867,TRUE,http://www.ksta.de/karneval-in-koeln/rosenmontagszugs-fazit-koeln-sote 20678398 33745932 item 2.html,Das war der schönste Wagen und die traurigste Gruppe,17094050,Düsseldorf sagt den Zoch ab – und Köln den Sturm. Vier Stunden und 22 Minuten zog der etwas dezimierte Zoch bei Aprilwetter im Februar an den Kölnern vorbei. Unser Zoch-Fazit.,13580-2#18301-1#512-1#30278-2#231802-4#1307-1#2576-4#36338912-4#783657-3#38883331-8#224971-3#37867333-2#35991-1#6300535-1#2232939-4#17363-1#596478-5#12313-1#2166864-0#18911368-6#117413-1,0#33#17094050
Document,418,08/02/2016 08:36,258972047,TRUE,http://www.ksta.de/nrw/rosenmontagszug-duessedorf-sote-abgesagt 27916718 33738944.html,Düsseldorf sagt Rosenmontagszug ab und erntet Spott,2879383,Düsseldorf hat seinen Rosenmontagszug wegen der Sturmwarnung abgesagt. Die Motivwagen wurden vor dem Rathaus aufgestellt  - mit mäßiger Resonanz. Kritik und Häme für die Entscheidung kommt von vielen Seiten.,5911-1#13580-2#18301-5#34625394-9#12740960-1#5753325-3#74994-1#5221-1#90612-1#6300535-6#81483-7#397838-6#13602-0#164202-2#2576-1#19823-2#507639-1#10665071-1#70079-7#16911-0#408886-6#148483-3#2166864-3#2624565-2#8867-0,0#39#2879383
Document,418,08/02/2016 09:18,259023448,TRUE,http://www.ksta.de/koeln/kommentar-sote-pro-nrw-hetzt-gegen-blaeck-foeoess 15187530 33742142.html,Widerlicher als Dominik Roeselers Reaktion geht es nicht,2875514,Dominik Roeseler von Pro NRW schreibt bei Facebook  beim Angriff auf Alica Trovatello  Tochter von Bläck-Fööss-Gitarrist Gino Trovatello  habe es „die Richtige“ getroffen. Das erinnert an dunkle Zeiten in Deutschland. Ein Kommentar.,,0#2875514#31
Document,418,08/02/2016 09:18,258984847,TRUE,http://www.ksta.de/koeln/pro-nrw-hetzt-gegen-blaeck-foeoess-sote-trovatello 15187530 33739174.html?originalReferrer=https%3A%2F%2Fwww.google.de%2F&originalReferrer=https://www.facebook.com,Pro-NRW-Vize Roeseler verhöhnt Bläck Fööss-Tochter,2875514,Dominik Roeseler  Vize-Chef von Pro NRW  hetzt auf seiner Facebook-Seite gegen Bläck-Föss-Mitglied Gino Trovatello und seine Tochter Alica: Beim Angriff auf die 25-Jährige am Freitag in Köln-Ehrenfeld habe es „die Richtige“ getroffen.,,0#2875514
Document,418,08/02/2016 09:26,258979891,TRUE,http://www.ksta.de/karneval-im-kreis-euskirchen/karneval-in-euskirchen-rosenmontagszug-in-euskirchen-nun-doch-abgesagt 25867730 33739276.html,Rosenmontagszug in Euskirchen nun doch abgesagt,2883791,Der Rosenmontagszug in Euskirchen wurde nun doch kurzfristig wetterbedingt abgesagt. Das Risiko ist laut Festausschuss Euskirchener Karneval zu groß.,,0#119#2883791
Document,418,08/02/2016 09:41,258981768,TRUE,http://www.ksta.de/politik/-anti-terror-razzia-sote-ermittler-durchsuchen 15187246 33739362.html,Ermittler durchsuchen Wohnung von mutmaßlichem IS-Kommandeur,2870674,Bei einer Razzia am Wochenende hat die Polizei die Wohnungen von zwei unter Terrorverdacht stehenden Männern in der Nähe von Mainz durchsucht. Sie sollen in Syrien gekämpft haben.,,2870674#0#20
Document,418,08/02/2016 09:59,258999168,TRUE,http://www.ksta.de/panorama/kleine-geste--grosse-wirkung-in-kanada-aeltere-dame-ruehrt-randalierer-mit-zeichen-des-mitgefuehls-zu-traenen 15189504 33739456.html,Ältere Dame rührt Randalierer mit Zeichen des Mitgefühls zu Tränen,2879560,Auf Facebook feiern tausende Nutzer die Geste einer alten Dame als „Zeichen der Menschlichkeit“. Was passiert ist  lesen Sie hier.,,0#36#2879560
Document,418,08/02/2016 10:18,258988370,TRUE,http://www.ksta.de/gesundheit/dak-umfrage--wenig-bereitschaft-zum--online-fasten- 15938564 33739720 view asTicker.html,DAK-Umfrage: Wenig Bereitschaft zum «Online-Fasten»,2880487,Lieber leben viele Deutsche eine Zeit lang ohne Alkohol als ohne Internet. In der Fastenzeit mehrere Wochen auf ein bestimmtes Genussmittel oder Konsumgut zu verzichten - das hält laut einer Umfrage jeder zweite Deutsche für sinnvoll.,43850-1#20883-2#1632-1#7281-0#491-2#76261-3#138209-4#37121-2#23136-10#13602-0#28956-1#22708-4#255072-1#48-1#4859-2#527465-3#16911-0#31554-4#32055-3#113587-6#321965-5#431040-2#35054-1#2232109-1#54678-2,0#45#2880487
Document,418,08/02/2016 10:19,258985417,TRUE,http://www.ksta.de/karneval-im-kreis-euskirchen/alle-karnevalszuege-im-kreis-euskirchen-sote 25867730 33739706.html,Alle Karnevalszüge im Kreis Euskirchen und der Eifel 2016,2883791,An dieser Stelle geben wir einen Überblick und viele Bilder von den Karnevalszügen im Kreis Euskirchen und der Eifel.,,0#119#2883791
Document,418,08/02/2016 10:32,258989689,TRUE,http://www.ksta.de/region/diese-umzuege-in-der-region-fallen-aus-sote-sturmwarnung 15189102 33739832.html,Diese Züge in der Region fallen wegen Sturmwarnung aus,2879993,Heftige Sturmböen und Dauerregen machen dem jecken Treiben einen Strich durch die Rechnung. Viele große und kleine Karnevalsumzüge in der Region mussten abagesagt werden. Eine Übersicht.,34700368-3#13580-6#293420-2#36816-4#71990-2#129978-2#7430200-6#61544-3#10665071-1#9551-2#90612-5#148426-2#1930504-2#5954-2#17527-0#4687-2#16347-2#9586-0#420713-1,0#34#2879993
Document,418,09/02/2016 12:08,259299138,TRUE,http://www.ksta.de/newsticker/beeintraechtigungen-durch-neuen-digitalen-fernsehstandard 15189532 33750194.html,Beeinträchtigungen durch neuen digitalen Fernsehstandard,2879457,Wer seine Fernseh- und Radioprogramme digital über Antenne empfängt  muss in Hamburg in der nächsten Zeit mit Störungen und Beeinträchtigungen rechnen. Wegen der Vorbereitungen auf das neue digitale Antennenfernsehen DVB-T2 HD werden am Hamburger Heinrich,,0#2879457#42
Document,418,09/02/2016 12:20,259167189,TRUE,http://www.ksta.de/aus-dem-kreis/strafanzeigen-nach-zwischenfaellen-rosenmontag-sote-rhein-sieg 16365188 33750186.html?dmcid=sm_fb_p,Mehrere Strafanzeigen nach Zwischenfällen an Rosenmontag,2880646,So ruhig wie zunächst angenommen ist es an Rosenmontag im Rhein-Sieg-Kreis dann doch nicht geblieben. Die Polizei hat ihre Bilanz ergänzt. Unter anderem wurde eine 15-jährige Schülerin sexuell belästigt.,,0#2880646
Document,418,09/02/2016 12:25,259202927,TRUE,http://www.ksta.de/freizeit/-sote-vorschlaege-zum-fasten 15190120 33750214 item 2.html,Fastenzeit: 40 Tage ohne...,2880146,An Aschermittwoch beginnt die Fastenzeit. Das bedeutet: Die nächsten 40 Tage wird verzichtet. Unsere Top fünf Fastenvorschläge sind echte Herausforderungen.,2057900-1#12835-5#12150-0#23136-10#56212-1#153622-1#85200-1#238416-3#769294-1#522433-2#61544-0#9286-1#16911-0#21638-2#11629-1#2127309-1#33833-2,0#2880146#10
Document,418,09/02/2016 12:35,259171985,TRUE,http://www.ksta.de/karneval-in-koeln/karnevalszuege-im-koelner-westen-sote 20678398 33750300.html,Das waren die Karnevalszüge im Kölner Westen,17094050,Jeder Jeck ein kleiner König: Durch die Straßen zu ziehen und sich feiern zu lassen  ist ein erhebendes Gefühl. Im Kölner Westen glänzten Männer im Mond  wandelnde Buntstifte sorgten für Farbe  Panzerknacker hatten diebische Freude.,69943-5#2450-2#28771-2#278522-3#2010407-2#443357-4#47580-1#75257-2#33401401-4#227378-3#22692-2#1864944-2#1930504-5#7028589-3#13777775-3#25746-3#61544-2#6920480-1#10632-1#9551-1#649-7#14552-2#1251315-6#38705393-4#7392-2,0#33#17094050
Document,418,09/02/2016 12:52,259172442,TRUE,http://www.ksta.de/odenthal/navis-und-airbags-aus-autos-in-odenthal-gestohlen-sote 15189234 33750464.html?dmcid=sm_fb,Navis und Airbags aus Autos in Odenthal gestohlen,2881106,Vier Autos haben Unbekannte in der Nacht zu Rosenmontag in Odenthal-Hahnenberg aufgebrochen. Sie erbeuteten festinstallierte Navis und Airbags. Die Polizei bittet um Hinweise.,,0#2881106
Document,418,09/02/2016 12:53,259171720,TRUE,http://www.ksta.de/newsticker/neunter-toter-nach-zugunglueck-in-bad-aibling-geborgen 15189532 33750492 view asTicker.html,Neunter Toter nach Zugunglück in Bad Aibling geborgen,2879457,Nach dem schweren Zugunglück in Oberbayern haben die Rettungskräfte eine weitere Leiche geborgen. Damit erhöhte sich die Zahl der Todesopfer auf neun  wie die Polizei mitteilte. 10 weitere Menschen wurden schwer  8 mittelschwer und 63 leicht verletzt. Am,,0#2879457#42
Document,418,09/02/2016 01:26,259177413,TRUE,http://www.ksta.de/mix/-fed-cup-angelique-sote-kerber-und-co- 15189382 33750654.html,Hartes Los für deutsche Tennis-Damen,2878991,Durch die knappe Niederlage gegen die Schweiz ist das deutsche Tennis-Damenteam in der Relegation gefordert. Die Auslosung ergab nun  dass Australian-Open-Siegerin Angelique Kerber und Co. nach Rumänien müssen.,,0#67#2878991
Document,418,09/02/2016 01:41,259182567,TRUE,http://www.ksta.de/fortuna-koeln/-tv-uebertragung-aus-sote-der-3--liga- 28091330 33750760.html?dmcid=sm_fb_p,Fortuna Köln erobert das Free-TV,2885731,Frohe Kunde für alle Fans von Fortuna Köln: Die nächsten drei Pflichtspiele der Südstadt-Elf werden live und kostenfrei im Free-TV übertragen.,,0#2885731
Document,418,09/02/2016 02:20,259307167,TRUE,http://www.ksta.de/kalk/neues-konzept-fuer-koelner-wochenmarkt-sote 15187508 33751044.html,Neues Konzept für Kölner Wochenmarkt gefordert,2879426,Vielen Kölner Wochenmärkten brechen schrittweise die Kunden weg. Politiker in Kalk fordern ein neues Konzept für den Wochenmarkt in Rath-Heumar. Ein Abend-Markt ist im Gespräch.,,0#126#2879426
Document,418,09/02/2016 02:49,259199575,TRUE,http://www.ksta.de/koeln/sote-eco-fresh-rappt-ueber-koelner-silvesteruebergriffe 15187530 33751348.html,Eko Fresh rappt zu FC-Hymne über Kölner Silvesterübergriffe,2875514,Die FC-Hymne als Melodie  deutliche Worte und ein Video auf den Domtreppen: Rapper Eko Fresh sorgt mit seinem Song „Domplatten Massaker“ für Aufsehen.,,0#2875514#31
Document,418,09/02/2016 02:50,259195746,TRUE,http://www.ksta.de/karneval-in-koeln/karnevalszuege-im-koelner-osten-sote 20678398 33751350 item 5.html,Das waren die Karnevalszüge im Kölner Osten,17094050,Die Karnevalisten im Kölner Osten sind zu Tausenden durch die Veedel gezogen  um sich an Kamelle  Geselligkeit und guter Laune zu erfreuen. Der Nachwuchs feierte fleißig mit. Flüchtlinge und behinderte Teilnehmer bereicherten die Zöch.,24901-3#69943-5#38563-2#73209-2#611950-3#1647593-2#35548-7#1930504-5#109159-2#66794-2#2472892-4#594219-2#10886-3#536181-2#6891160-2#61544-2#31214-2#18480685-2#9101-2#9551-2#579372-3#66588-1#28346-1#1251315-6#245664-3,0#33#17094050
Document,418,09/02/2016 03:04,259194865,TRUE,http://www.ksta.de/karneval-in-koeln/karnevalszuege-im-koelner-sueden-sote 20678398 33751466 item 1.html,Das waren die Karnevalszüge im Kölner Süden,17094050,Teilnehmer und Musik aus aller Welt  Grundschüler im Kochtopf  echte Magier und eine deftige Jungfrau – fantasievoll waren sie wieder  die Züge im Kölner Süden.,69943-5#13915-3#21329-2#129633-1#190232-3#4050-2#7510-1#50816-2#61544-3#9551-2#224971-1#1930504-5#563566-2#2934618-1#62-1#35054-1#16892-2#1251315-6#171190-2#33833-2,0#33#17094050
Document,418,09/02/2016 03:17,259200369,TRUE,http://www.ksta.de/nrw/absage-wegen-sturmwarnung-etliche-rosenmontagszuege-in-nrw-werden-nicht-nachgeholt 27916718 33751554 item 1.html,Etliche Rosenmontagszüge in NRW werden nicht nachgeholt,2879383,In etlichen Städten in NRW sollen die abgesagten Rosenmontagszüge nicht nachgeholt werden. Viele Festkomitees verwiesen darauf  dass Rosenmontag nicht außerhalb der Fastnachtszeit gefeiert werden könne. Doch nicht alle Narren müssen sich mit der Absage zu,67417-3#83980-4#2006848-3#11047501-2#160684-2#214121-3#509377-4#1771-0#11265-2#15262-3#239632-2#2513964-3#47904-1#18580882-1#81483-5#2080778-4#3992-6#61544-3#34886227-3#70079-4#9551-1#33673958-3#754772-3#199964-1#8867-0,0#39#2879383
Document,418,09/02/2016 04:32,259212818,TRUE,http://www.ksta.de/karneval-in-rhein-erft/karnevalszug-in-sindorf-2016 20854436 33752232.html,Karnevalszug in Sindorf 2016,0,,,0#97
Document,418,09/02/2016 05:13,259218920,TRUE,http://www.ksta.de/karneval-in-koeln/das-waren-die-koelner-veedelszuege-sote 20678398 33752788.html,Das waren die Kölner Veedelszüge 2016,17094050,Eine Unwetterwarnung hat zum Finale der Session am Dienstag viele Karnevalszüge in den Kölner Stadtteilen durcheinandergewirbelt. Alle Veedels-Zöch im Überblick.,,0#33#17094050
Document,418,09/02/2016 05:14,259378213,TRUE,http://www.ksta.de/politik/-hoaxmap-geruechte-ueber-fluechtlinge-sote 15187246 33760286.html,Digitale Karte zeigt Unwahrheiten über Asylsuchende,2870674,Sie morden  vergewaltigen und klauen? Seit etwa Mitte 2015 verbreiten sich Gerüchte über angebliche Schandtaten von Flüchtlingen. Eine junge Frau aus Leipzig will dem entgegenwirken: Sie sammelt die Gerüchte - und deren Widerlegungen.,,2870674#0#20
Document,418,09/02/2016 05:43,259299720,TRUE,http://www.ksta.de/newsticker/spd-haelt-an-politischen-aschermittwoch-mit-steinmeier-fest 15189532 33753354.html,SPD hält an Politischen Aschermittwoch mit Steinmeier fest,2879457,Außenminister Frank-Walter Steinmeier (SPD) wird nach bisherigen Erkenntnissen wie geplant beim Politischen Aschermittwoch in Ludwigsburg nördlich von Stuttgart teilnehmen. Das sagte der Sprecher des SPD-Landesverbands in Baden-Württemberg  Andreas Reißig,,0#2879457#42
Document,418,09/02/2016 06:09,259224552,TRUE,http://www.ksta.de/koeln/zahl-der-grippe-kranken-in-koeln-sote 15187530 33752074.html,Die Zahl der Grippe-Kranken in Köln steigt,2875514,Immer mehr Kölner hat während der Karnevalstage die Grippe erwischt. Die Hochphase steht aber noch bevor  sagt das Gesundheitsamt.,,0#2875514#31
Document,418,09/02/2016 06:15,259120435,TRUE,http://www.ksta.de/1--fc-koeln/-1-fc-koeln-sote-in-kleinen-schritten-vorwaerts 15188010 33746042.html,Zufriedenheit beim FC trotz Fehlentscheidung von Modeste,2880478,Zwei Punkte aus zwei ordentlichen Auswärtsspielen und ein einstelliger Tabellenplatz nach 20 Spieltagen sprechen für einen Lerneffekt beim 1. FC Köln. Da ist sogar Modestes versäumter Querpass verkraftbar.,,0#2880478#27
Document,418,09/02/2016 06:29,259227415,TRUE,http://www.ksta.de/koeln/polizei--stadt-und-feuerwehr-ziehen-karnevalsbilanz-sote 15187530 33753600.html,Polizei  Stadt und Feuerwehr ziehen Karnevalsbilanz,2875514,Eine enorme Polizeipräsenz und viel positives Feedback für die Kölner Beamten  die keinen Tag zum Feiern frei bekommen haben. Die Bilanz der Karnevalstage.,,0#2875514#31
Document,418,09/02/2016 06:32,259229055,TRUE,http://www.ksta.de/koeln/susanna-haelt-die-koelner-feuerwehr-atem-sote 15187530 33753704.html,Sturmtief Susanna hält die Kölner Feuerwehr in Atem,2875514,Zu mehr als 70 Einsätzen musste die Kölner Feuerwehr am Dienstag ausrücken. Orkanböen hatten Dächer abgedeckt und Bäume umstürzen lassen.,,0#2875514#31
Document,418,09/02/2016 06:44,259239856,TRUE,http://www.ksta.de/karneval-in-koeln/tops-und-flops-der-karnevalssession-sote 20678398 33753784 item 1.html,Das sind die acht Tops und Flops der Karnevalssession,17094050,Wir blicken zurück auf die jecken Tage: Wat wor jot  wat wor nix? Unsere Tops und Flops der Session.,69943-5#12835-1#184775-2#85664-2#40785-2#231925-4#36729-2#119975-2#725871-9#148426-2#1930504-5#78922-10#24366-1#46305-6#4954774-4,0#33#17094050
Document,418,09/02/2016 07:16,259124813,TRUE,http://www.ksta.de/koeln/sote-angstraeume-in-koeln-leserreaktionen 15187530 33745366.html,Das sind die Angsträume unserer Leser,2875514,Wo fühlen sich Kölner in der Stadt unwohl? Unsere Leser erzählen  wo ihre persönlichen Angsträume liegen.,34245622-16#12150-0#233745-7#1783004-3#48427-2#104651-2#103149-7#16911-0#27832-0#18732595-2#1251315-2,0#2875514#31
Document,418,09/02/2016 07:17,259256468,TRUE,http://www.ksta.de/wirtschaft/tui-bekommt-terror-in-urlaubslaendern-zu-spueren 15187248 33754166 view asTicker.html,Tui bekommt Terror in Urlaubsländern zu spüren,2879675,Der weltgrößte Reisekonzern Tui bekommt die Terrorfolgen in der Türkei und Nordafrika zu spüren. Die Sommerbuchungen für das Land am Bosporus seien im Vergleich zum Vorjahr bislang um 40 Prozent eingebrochen  sagte der künftig allein amtierende Tui-Chef F,291533-2#18771962-3#64995-3#80872-3#13605-0#420353-3#1860214-3#546646-2#65979-5#10931-5#23858-5#11030216-4#18740739-2#2568496-1#16911-0#7281-0#26749-0#72954-9#35858100-8#18482710-2#556224-3#2559310-1#4223114-4#5693990-5,0#2879675#4
Document,418,09/02/2016 07:41,259127749,TRUE,http://www.ksta.de/panorama/-bad-aibling-sote-mehrere-tote-bei-zugunglueck 15189504 33748426.html,Zehn Tote nach Zugunglück in Bayern - Rettung in schwierigem Gelände,2879560,Ein ohrenbetäubender Knall hallt am Morgen durch die Landschaft im Voralpenland  als in einer Kurve zwei Züge frontal ineinanderprallen. Zehn Menschen kommen ums Leben  Dutzende werden verletzt. Und es hätte sogar noch schlimmer enden können.,,0#36#2879560
Document,418,09/02/2016 08:14,259303334,TRUE,http://www.ksta.de/stadt-leverkusen/rosenmontag-opladen-schlaegereien-sote-uebergriff 15189132 33756628.html,„Wo ist denn keine Klopperei gewesen?“,2878683,Die Massenschlägerei am Montagabend in Opladen zwischen Flüchtlingen und Karnevalisten ist nicht der einzige Zwischenfall gewesen. Die Stimmung an der Bahnhofstraße war offenbar extrem aufgeheizt.,,0#2878683#86
Document,418,09/02/2016 08:14,259134364,TRUE,http://www.ksta.de/stadt-leverkusen/massenschlaegerei-wegen-uebergriff-in-opladen-sote 15189132 33748554.html,Massenschlägerei wegen sexuellen Übergriffs in Opladen,2878683,Zu einer Massenschlägerei ist es am späten Rosenmontag auf der Bahnhofstraße in Opladen gekommen. Eine Gruppe von Zuwanderern war offenbar mit Karnevalisten zusammengestoßen.,13257036-5#90555-3#2519278-8#18559101-8#24718-2#769294-6#89506-11#131024-1#23858-1#61544-0#34134814-2#17304-1#70079-2#2232939-1#1930504-2#275562-1#17527-2#1328-1#26922-1#68134-5#6887842-3#22943-7#8093-2,0#2878683#86
Document,418,09/02/2016 09:02,259256562,TRUE,http://www.ksta.de/sport/sechster-pokal-sieg-gegen-leverkusen--bremen-im-halbfinale 15189364 33754628.html,Sechster Pokal-Sieg gegen Leverkusen: Bremen im Halbfinale,0,,,0#2
Document,418,09/02/2016 09:03,259265933,TRUE,http://www.ksta.de/sport/sechster-pokal-sieg-gegen-leverkusen--bremen-im-halbfinale 15189364 33754694 view asTicker.html,Sechster Pokal-Sieg gegen Leverkusen: Bremen im Halbfinale,0,Der SV Werder Bremen bleibt das Pokal-Trauma von Bayer 04 Leverkusen. Der abstiegsbedrohte Tabellen-16. der Fußball-Bundesliga setzte sich am Dienstag im Viertelfinale des DFB-Pokals bei der Werkself mit 3:1 (2:1) durch und durfte damit den Einzug in die,,0#2
Document,418,09/02/2016 09:24,259176514,TRUE,http://www.ksta.de/service/geblitzt---muessen-autofahrer-immer-zahlen--sote 16126596 33748964.html,Geblitzt – müssen Autofahrer immer zahlen?,2880404,Im falschen Moment zu viel Gas: Das kann teuer werden  wenn man geblitzt wird. Doch was ist  wenn man nicht selbst gefahren ist? Oder man geblitzt wurde  aber lange keinen Bescheid kommt? Was Autofahrer zu Geschwindigkeitsverstößen wissen sollten.,,0#68#2880404
Document,418,09/02/2016 09:25,259255553,TRUE,http://www.ksta.de/sport/sechster-pokal-sieg-gegen-leverkusen--bremen-im-halbfinale 15189364 33754630.html,Sechster Pokal-Sieg gegen Leverkusen: Bremen im Halbfinale,2881177,Die Werder-Profis ließen sich nach dem Abpfiff noch minutenlang von ihren mitgereisten Bremer Fans feiern. Für die abgekämpften und enttäuschten Fußballer von Bayer Leverkusen bleiben die Hanseaten der Pokal-Schreck schlechthin.,,0#2881177#2
Document,418,09/02/2016 09:45,259257579,TRUE,http://www.ksta.de/newsticker/daimler-ruft-840-000-fahrzeuge-mit-takata-airbags-zurueck 15189532 33754818 view asTicker.html,Daimler ruft 840 000 Fahrzeuge mit Takata-Airbags zurück,2879457,Daimler ist stark von der jüngsten Ausweitung des Debakels um defekte Airbags des japanischen Zulieferers Takata in den USA betroffen. Der deutsche Autobauer teilte mit  705 000 Mercedes-Benz Pkw und und rund 136 000 Daimler Vans vorsorglich in die Werkst,110324-3#2874-1#16796-4#335936-9#142000-2#484983-2#2169344-3#7009-1#3041-1#18643263-2#1495379-10#1888630-3#35018-3#52214-2#130967-3#55856-2#24366-3#2504-5#168813-2#45038-0#1829481-4#25274-7,0#2879457#42
Document,418,09/02/2016 10:31,259264926,TRUE,http://www.ksta.de/fussball/stuttgart-bvb-sote-dfb-pokal-viertelfinale-2016 15189340 33754862.html,Borussia Dortmund zieht ins Pokal-Halbfinale ein,2880261,Sieben Pflichtspiele in Serie blieb der VfB Stuttgart ungeschlagen  gegen Borussia Dortmund war dann Schluss. Die Schwaben verloren das Viertelfinale im DFB-Pokal gegen den BVB. Die Fans der Schwarz-Gelben sorgten für eine Spielunterbrechung.,,0#12#2880261
Document,418,09/02/2016 10:53,259265318,TRUE,http://www.ksta.de/politik/gianis-varoufakis-in-der-berliner-volksbuehne-unterwegs-zu-einer-anderen-eu 15187246 33753278.html,Unterwegs zu einer anderen EU,2870674,Griechenlands Ex-Finanzminister Gianis Varoufakis wirbt in Berlin für eine neue europäische Linksbewegung. Die will nichts Geringeres als den Kontinent zu „demokratisieren“. Das Publikum hadert allerdings mit der allzu dramatischen Inszenierung.,,2870674#0#20
